INPUT_CFG;CLASS;TIME;INFO;TEST_RAN;TEST_FOUND;TEST_RAN_PER_MUT;NUMBER_Of_FILES;NUMBER_Of_LINES;NUMBER_Of_LINES_COVERED;NUMBER_Of_MUTATIONS;NUMBER_Of_MUTATIONS_DETECTED;KILLED;SURVIVED;NO_COVERAGE;TIMED_OUT;MEMORY_ERRORRUN_ERROR;RUN_ERROR;NON_VIABLE;NOT_STARTED;STARTED
23_11.ini;com.uj.atm.common.Account;881;OK;32;cpFromLog;2,67;1;12;11;12;9;9;3;0;0;0;8;0;0;0
23_11.ini;com.uj.atm.common.Atm;895;OK;21;cpFromLog;1,4;1;19;15;15;14;14;1;0;0;0;8;0;0;0
23_11.ini;com.uj.atm.common.CreditCard;930;OK;25;cpFromLog;1,32;1;32;26;19;16;16;1;2;0;0;8;0;0;0
23_11.ini;com.uj.atm.common.DummySample;393;OK;25;cpFromLog;1,32;1;32;26;19;16;16;1;2;0;0;8;0;0;0
23_12.ini;com.uj.atm.common.Account;877;OK;30;cpFromLog;2,5;1;12;11;12;9;9;3;0;0;0;8;0;0;0
23_12.ini;com.uj.atm.common.Atm;900;OK;16;cpFromLog;1,07;1;19;15;15;14;14;1;0;0;0;8;0;0;0
23_12.ini;com.uj.atm.common.CreditCard;949;OK;37;cpFromLog;1,95;1;32;26;19;16;16;1;2;0;0;8;0;0;0
23_12.ini;com.uj.atm.common.DummySample;391;OK;37;cpFromLog;1,95;1;32;26;19;16;16;1;2;0;0;8;0;0;0
23_13.ini;com.uj.atm.common.Account;876;OK;42;cpFromLog;3,5;1;12;11;12;8;8;4;0;0;0;6;0;0;0
23_13.ini;com.uj.atm.common.Atm;893;OK;27;cpFromLog;1,8;1;19;15;15;10;10;5;0;0;0;6;0;0;0
23_13.ini;com.uj.atm.common.CreditCard;934;OK;30;cpFromLog;1,58;1;32;27;19;17;17;1;1;0;0;6;0;0;0
23_13.ini;com.uj.atm.common.DummySample;383;OK;30;cpFromLog;1,58;1;32;27;19;17;17;1;1;0;0;6;0;0;0
23_14.ini;com.uj.atm.common.Account;880;OK;44;cpFromLog;3,67;1;12;11;12;8;8;4;0;0;0;6;0;0;0
23_14.ini;com.uj.atm.common.Atm;891;OK;27;cpFromLog;1,8;1;19;15;15;10;10;5;0;0;0;6;0;0;0
23_14.ini;com.uj.atm.common.CreditCard;938;OK;29;cpFromLog;1,53;1;32;27;19;17;17;1;1;0;0;6;0;0;0
23_14.ini;com.uj.atm.common.DummySample;384;OK;29;cpFromLog;1,53;1;32;27;19;17;17;1;1;0;0;6;0;0;0
23_15.ini;com.uj.atm.common.Account;898;OK;47;cpFromLog;3,92;1;12;12;12;9;9;3;0;0;0;7;0;0;0
23_15.ini;com.uj.atm.common.Atm;874;OK;14;cpFromLog;0,93;1;19;12;15;12;12;1;2;0;0;7;0;0;0
23_15.ini;com.uj.atm.common.CreditCard;918;OK;19;cpFromLog;1;1;32;27;19;16;16;1;2;0;0;7;0;0;0
23_15.ini;com.uj.atm.common.DummySample;392;OK;19;cpFromLog;1;1;32;27;19;16;16;1;2;0;0;7;0;0;0
23_16.ini;com.uj.atm.common.Account;961;OK;64;cpFromLog;5,33;1;12;11;12;8;8;4;0;0;0;11;0;0;0
23_16.ini;com.uj.atm.common.Atm;916;OK;16;cpFromLog;1,07;1;19;15;15;14;14;1;0;0;0;11;0;0;0
23_16.ini;com.uj.atm.common.CreditCard;972;OK;21;cpFromLog;1,11;1;32;26;19;17;17;0;2;0;0;11;0;0;0
23_16.ini;com.uj.atm.common.DummySample;414;OK;21;cpFromLog;1,11;1;32;26;19;17;17;0;2;0;0;11;0;0;0
23_17.ini;com.uj.atm.common.Account;905;OK;45;cpFromLog;3,75;1;12;12;12;8;8;4;0;0;0;9;0;0;0
23_17.ini;com.uj.atm.common.Atm;824;OK;6;cpFromLog;0,4;1;19;8;15;6;6;0;9;0;0;9;0;0;0
23_17.ini;com.uj.atm.common.CreditCard;922;OK;22;cpFromLog;1,16;1;32;29;19;17;17;2;0;0;0;9;0;0;0
23_17.ini;com.uj.atm.common.DummySample;387;OK;22;cpFromLog;1,16;1;32;29;19;17;17;2;0;0;0;9;0;0;0
23_18.ini;com.uj.atm.common.Account;931;OK;57;cpFromLog;4,75;1;12;12;12;9;9;3;0;0;0;16;0;0;0
23_18.ini;com.uj.atm.common.Atm;925;OK;22;cpFromLog;1,47;1;19;15;15;14;14;1;0;0;0;16;0;0;0
23_18.ini;com.uj.atm.common.CreditCard;966;OK;30;cpFromLog;1,58;1;32;28;19;18;18;0;1;0;0;16;0;0;0
23_18.ini;com.uj.atm.common.DummySample;406;OK;30;cpFromLog;1,58;1;32;28;19;18;18;0;1;0;0;16;0;0;0
23_19.ini;com.uj.atm.common.Account;928;OK;44;cpFromLog;3,67;1;12;12;12;11;11;1;0;0;0;8;0;0;0
23_19.ini;com.uj.atm.common.Atm;923;OK;25;cpFromLog;1,67;1;19;15;15;13;13;2;0;0;0;8;0;0;0
23_19.ini;com.uj.atm.common.CreditCard;1028;OK;27;cpFromLog;1,42;1;32;28;19;18;18;0;1;0;0;8;0;0;0
23_19.ini;com.uj.atm.common.DummySample;432;OK;27;cpFromLog;1,42;1;32;28;19;18;18;0;1;0;0;8;0;0;0
23_2.ini;com.uj.atm.common.Account;27057;OK;53;cpFromLog;4,42;1;12;11;12;9;9;3;0;0;0;15;0;0;0
23_2.ini;com.uj.atm.common.Atm;22978;OK;19;cpFromLog;1,27;1;19;13;15;11;11;2;2;0;0;15;0;0;0
23_2.ini;com.uj.atm.common.CreditCard;22999;OK;31;cpFromLog;1,63;1;32;26;19;15;15;2;2;0;0;15;0;0;0
23_2.ini;com.uj.atm.common.DummySample;22453;OK;31;cpFromLog;1,63;1;32;26;19;15;15;2;2;0;0;15;0;0;0
23_20.ini;com.uj.atm.common.Account;906;OK;30;cpFromLog;2,5;1;12;11;12;10;10;2;0;0;0;23;0;0;0
23_20.ini;com.uj.atm.common.Atm;900;OK;16;cpFromLog;1,07;1;19;13;15;10;10;3;2;0;0;23;0;0;0
23_20.ini;com.uj.atm.common.CreditCard;934;OK;20;cpFromLog;1,05;1;32;25;19;16;16;0;3;0;0;23;0;0;0
23_20.ini;com.uj.atm.common.DummySample;405;OK;20;cpFromLog;1,05;1;32;25;19;16;16;0;3;0;0;23;0;0;0
23_21.ini;com.uj.atm.common.Account;862;OK;36;cpFromLog;3;1;12;10;12;9;9;3;0;0;0;8;0;0;0
23_21.ini;com.uj.atm.common.Atm;865;OK;14;cpFromLog;0,93;1;19;14;15;13;13;1;1;0;0;8;0;0;0
23_21.ini;com.uj.atm.common.CreditCard;891;OK;18;cpFromLog;0,95;1;32;24;19;16;16;0;3;0;0;8;0;0;0
23_21.ini;com.uj.atm.common.DummySample;387;OK;18;cpFromLog;0,95;1;32;24;19;16;16;0;3;0;0;8;0;0;0
23_22.ini;com.uj.atm.common.Account;876;OK;29;cpFromLog;2,42;1;12;11;12;10;10;2;0;0;0;19;0;0;0
23_22.ini;com.uj.atm.common.Atm;868;OK;17;cpFromLog;1,13;1;19;12;15;8;8;4;3;0;0;19;0;0;0
23_22.ini;com.uj.atm.common.CreditCard;938;OK;25;cpFromLog;1,32;1;32;27;19;18;18;0;1;0;0;19;0;0;0
23_22.ini;com.uj.atm.common.DummySample;390;OK;25;cpFromLog;1,32;1;32;27;19;18;18;0;1;0;0;19;0;0;0
23_24.ini;com.uj.atm.common.Account;909;OK;50;cpFromLog;4,17;1;12;11;12;10;10;2;0;0;0;22;0;0;0
23_24.ini;com.uj.atm.common.Atm;893;OK;15;cpFromLog;1;1;19;14;15;13;13;1;1;0;0;22;0;0;0
23_24.ini;com.uj.atm.common.CreditCard;945;OK;27;cpFromLog;1,42;1;32;27;19;18;18;0;1;0;0;22;0;0;0
23_24.ini;com.uj.atm.common.DummySample;412;OK;27;cpFromLog;1,42;1;32;27;19;18;18;0;1;0;0;22;0;0;0
23_25.ini;com.uj.atm.common.Account;1534;OK;28;cpFromLog;2,33;1;12;9;12;6;6;4;2;0;0;14;0;0;0
23_25.ini;com.uj.atm.common.Atm;1464;OK;18;cpFromLog;1,2;1;19;10;15;8;8;3;4;0;0;14;0;0;0
23_25.ini;com.uj.atm.common.CreditCard;1691;OK;19;cpFromLog;1;1;32;25;19;14;14;1;4;0;0;14;0;0;0
23_25.ini;com.uj.atm.common.DummySample;1019;OK;19;cpFromLog;1;1;32;25;19;14;14;1;4;0;0;14;0;0;0
23_3.ini;com.uj.atm.common.Account;853;OK;13;cpFromLog;1,08;1;12;11;12;8;8;4;0;0;0;7;0;0;0
23_3.ini;com.uj.atm.common.Atm;815;OK;6;cpFromLog;0,4;1;19;8;15;6;6;0;9;0;0;7;0;0;0
23_3.ini;com.uj.atm.common.CreditCard;909;OK;20;cpFromLog;1,05;1;32;25;19;15;15;1;3;0;0;7;0;0;0
23_3.ini;com.uj.atm.common.DummySample;371;OK;20;cpFromLog;1,05;1;32;25;19;15;15;1;3;0;0;7;0;0;0
23_4.ini;com.uj.atm.common.Account;918;OK;54;cpFromLog;4,5;1;12;11;12;9;9;3;0;0;0;13;0;0;0
23_4.ini;com.uj.atm.common.Atm;911;OK;20;cpFromLog;1,33;1;19;15;15;14;14;1;0;0;0;13;0;0;0
23_4.ini;com.uj.atm.common.CreditCard;952;OK;24;cpFromLog;1,26;1;32;26;19;17;17;0;2;0;0;13;0;0;0
23_4.ini;com.uj.atm.common.DummySample;407;OK;24;cpFromLog;1,26;1;32;26;19;17;17;0;2;0;0;13;0;0;0
23_5.ini;com.uj.atm.common.Account;405;OK;0;cpFromLog;0;1;12;0;12;0;0;0;12;0;0;27;0;0;0
23_5.ini;com.uj.atm.common.Atm;412;OK;0;cpFromLog;0;1;19;0;15;0;0;0;15;0;0;27;0;0;0
23_5.ini;com.uj.atm.common.CreditCard;405;OK;0;cpFromLog;0;1;32;0;19;0;0;0;19;0;0;27;0;0;0
23_5.ini;com.uj.atm.common.DummySample;378;OK;0;cpFromLog;0;1;32;0;19;0;0;0;19;0;0;27;0;0;0
23_6.ini;com.uj.atm.common.Account;879;OK;28;cpFromLog;2,33;1;12;11;12;9;9;3;0;0;0;13;0;0;0
23_6.ini;com.uj.atm.common.Atm;885;OK;18;cpFromLog;1,2;1;19;13;15;12;12;1;2;0;0;13;0;0;0
23_6.ini;com.uj.atm.common.CreditCard;951;OK;27;cpFromLog;1,42;1;32;27;19;18;18;0;1;0;0;13;0;0;0
23_6.ini;com.uj.atm.common.DummySample;397;OK;27;cpFromLog;1,42;1;32;27;19;18;18;0;1;0;0;13;0;0;0
23_7.ini;com.uj.atm.common.Account;905;OK;36;cpFromLog;3;1;12;12;12;10;10;2;0;0;0;25;0;0;0
23_7.ini;com.uj.atm.common.Atm;914;OK;20;cpFromLog;1,33;1;19;18;15;14;14;1;0;0;0;25;0;0;0
23_7.ini;com.uj.atm.common.CreditCard;960;OK;24;cpFromLog;1,26;1;32;28;19;18;18;0;1;0;0;25;0;0;0
23_7.ini;com.uj.atm.common.DummySample;406;OK;24;cpFromLog;1,26;1;32;28;19;18;18;0;1;0;0;25;0;0;0
23_8.ini;com.uj.atm.common.Account;873;OK;59;cpFromLog;4,92;1;12;11;12;7;7;5;0;0;0;1;0;0;0
23_8.ini;com.uj.atm.common.Atm;845;OK;16;cpFromLog;1,07;1;19;13;15;8;8;5;2;0;0;1;0;0;0
23_8.ini;com.uj.atm.common.CreditCard;848;OK;13;cpFromLog;0,68;1;32;20;19;11;11;1;7;0;0;1;0;0;0
23_8.ini;com.uj.atm.common.DummySample;367;OK;13;cpFromLog;0,68;1;32;20;19;11;11;1;7;0;0;1;0;0;0
23_9.ini;com.uj.atm.common.Account;846;OK;27;cpFromLog;2,25;1;12;11;12;9;9;3;0;0;0;4;0;0;0
23_9.ini;com.uj.atm.common.Atm;849;OK;15;cpFromLog;1;1;19;11;15;11;11;1;3;0;0;4;0;0;0
23_9.ini;com.uj.atm.common.CreditCard;901;OK;19;cpFromLog;1;1;32;26;19;16;16;1;2;0;0;4;0;0;0
23_9.ini;com.uj.atm.common.DummySample;380;OK;19;cpFromLog;1;1;32;26;19;16;16;1;2;0;0;4;0;0;0
24.ini;com.uj.atm.common.Account;861;OK;19;cpFromLog;2,38;1;9;9;8;8;8;0;0;0;0;0;0;0;0
24.ini;com.uj.atm.common.Atm;946;OK;21;cpFromLog;1;1;23;23;21;21;21;0;0;0;0;0;0;0;0
24.ini;com.uj.atm.common.CreditCard;1165;OK;69;cpFromLog;1,77;1;37;34;39;31;31;6;2;0;0;0;0;0;0
24.ini;com.uj.atm.common.DummySample;401;OK;69;cpFromLog;1,77;1;37;34;39;31;31;6;2;0;0;0;0;0;0
24_1.ini;com.uj.atm.common.Account;806;OK;8;cpFromLog;1;1;9;9;8;4;4;4;0;0;0;12;0;0;0
24_1.ini;com.uj.atm.common.Atm;798;OK;4;cpFromLog;0,19;1;23;6;21;4;4;0;17;0;0;12;0;0;0
24_1.ini;com.uj.atm.common.CreditCard;886;OK;15;cpFromLog;0,38;1;37;13;39;12;12;3;24;0;0;12;0;0;0
24_1.ini;com.uj.atm.common.DummySample;376;OK;15;cpFromLog;0,38;1;37;13;39;12;12;3;24;0;0;12;0;0;0
24_10.ini;com.uj.atm.common.Account;836;OK;10;cpFromLog;1,25;1;9;6;8;2;2;1;5;0;0;28;0;0;0
24_10.ini;com.uj.atm.common.Atm;882;OK;16;cpFromLog;0,76;1;23;8;21;5;5;2;14;0;0;28;0;0;0
24_10.ini;com.uj.atm.common.CreditCard;1069;OK;83;cpFromLog;2,13;1;37;25;39;13;13;11;15;0;0;28;0;0;0
24_10.ini;com.uj.atm.common.DummySample;412;OK;83;cpFromLog;2,13;1;37;25;39;13;13;11;15;0;0;28;0;0;0
24_11.ini;com.uj.atm.common.Account;835;OK;21;cpFromLog;2,62;1;9;9;8;7;7;1;0;0;0;3;0;0;0
24_11.ini;com.uj.atm.common.Atm;903;OK;25;cpFromLog;1,19;1;23;19;21;17;17;0;4;0;0;3;0;0;0
24_11.ini;com.uj.atm.common.CreditCard;1131;OK;90;cpFromLog;2,31;1;37;33;39;28;28;8;3;0;0;3;0;0;0
24_11.ini;com.uj.atm.common.DummySample;378;OK;90;cpFromLog;2,31;1;37;33;39;28;28;8;3;0;0;3;0;0;0
24_12.ini;com.uj.atm.common.Account;828;OK;19;cpFromLog;2,38;1;9;9;8;7;7;1;0;0;0;3;0;0;0
24_12.ini;com.uj.atm.common.Atm;908;OK;20;cpFromLog;0,95;1;23;19;21;17;17;0;4;0;0;3;0;0;0
24_12.ini;com.uj.atm.common.CreditCard;1135;OK;92;cpFromLog;2,36;1;37;33;39;28;28;8;3;0;0;3;0;0;0
24_12.ini;com.uj.atm.common.DummySample;381;OK;92;cpFromLog;2,36;1;37;33;39;28;28;8;3;0;0;3;0;0;0
24_13.ini;com.uj.atm.common.Account;831;OK;34;cpFromLog;4,25;1;9;9;8;6;6;2;0;0;0;2;0;0;0
24_13.ini;com.uj.atm.common.Atm;891;OK;40;cpFromLog;1,9;1;23;18;21;9;9;7;5;0;0;2;0;0;0
24_13.ini;com.uj.atm.common.CreditCard;1125;OK;90;cpFromLog;2,31;1;37;33;39;31;31;4;4;0;0;2;0;0;0
24_13.ini;com.uj.atm.common.DummySample;385;OK;90;cpFromLog;2,31;1;37;33;39;31;31;4;4;0;0;2;0;0;0
24_14.ini;com.uj.atm.common.Account;833;OK;33;cpFromLog;4,12;1;9;9;8;6;6;2;0;0;0;2;0;0;0
24_14.ini;com.uj.atm.common.Atm;891;OK;39;cpFromLog;1,86;1;23;18;21;9;9;7;5;0;0;2;0;0;0
24_14.ini;com.uj.atm.common.CreditCard;1116;OK;96;cpFromLog;2,46;1;37;33;39;31;31;4;4;0;0;2;0;0;0
24_14.ini;com.uj.atm.common.DummySample;383;OK;96;cpFromLog;2,46;1;37;33;39;31;31;4;4;0;0;2;0;0;0
24_15.ini;com.uj.atm.common.Account;825;OK;28;cpFromLog;3,5;1;9;9;8;6;6;2;0;0;0;7;0;0;0
24_15.ini;com.uj.atm.common.Atm;873;OK;16;cpFromLog;0,76;1;23;16;21;14;14;0;7;0;0;7;0;0;0
24_15.ini;com.uj.atm.common.CreditCard;1099;OK;87;cpFromLog;2,23;1;37;32;39;27;27;7;5;0;0;7;0;0;0
24_15.ini;com.uj.atm.common.DummySample;376;OK;87;cpFromLog;2,23;1;37;32;39;27;27;7;5;0;0;7;0;0;0
24_16.ini;com.uj.atm.common.Account;842;OK;18;cpFromLog;2,25;1;9;9;8;7;7;1;0;0;0;5;0;0;0
24_16.ini;com.uj.atm.common.Atm;912;OK;20;cpFromLog;0,95;1;23;20;21;18;18;0;3;0;0;5;0;0;0
24_16.ini;com.uj.atm.common.CreditCard;1169;OK;116;cpFromLog;2,97;1;37;34;39;33;33;4;2;0;0;5;0;0;0
24_16.ini;com.uj.atm.common.DummySample;392;OK;116;cpFromLog;2,97;1;37;34;39;33;33;4;2;0;0;5;0;0;0
24_17.ini;com.uj.atm.common.Account;861;OK;26;cpFromLog;3,25;1;9;9;8;7;7;1;0;0;0;6;0;0;0
24_17.ini;com.uj.atm.common.Atm;849;OK;11;cpFromLog;0,52;1;23;14;21;11;11;0;10;0;0;6;0;0;0
24_17.ini;com.uj.atm.common.CreditCard;1113;OK;45;cpFromLog;1,15;1;37;34;39;30;30;7;2;0;0;6;0;0;0
24_17.ini;com.uj.atm.common.DummySample;389;OK;45;cpFromLog;1,15;1;37;34;39;30;30;7;2;0;0;6;0;0;0
24_18.ini;com.uj.atm.common.Account;853;OK;21;cpFromLog;2,62;1;9;9;8;7;7;1;0;0;0;10;0;0;0
24_18.ini;com.uj.atm.common.Atm;962;OK;31;cpFromLog;1,48;1;23;22;21;19;19;1;1;0;0;10;0;0;0
24_18.ini;com.uj.atm.common.CreditCard;1140;OK;76;cpFromLog;1,95;1;37;33;39;30;30;6;3;0;0;10;0;0;0
24_18.ini;com.uj.atm.common.DummySample;391;OK;76;cpFromLog;1,95;1;37;33;39;30;30;6;3;0;0;10;0;0;0
24_19.ini;com.uj.atm.common.Account;862;OK;22;cpFromLog;2,75;1;9;9;8;8;8;0;0;0;0;11;0;0;0
24_19.ini;com.uj.atm.common.Atm;910;OK;24;cpFromLog;1,14;1;23;16;21;11;11;3;7;0;0;11;0;0;0
24_19.ini;com.uj.atm.common.CreditCard;1175;OK;66;cpFromLog;1,69;1;37;34;39;33;33;4;2;0;0;11;0;0;0
24_19.ini;com.uj.atm.common.DummySample;397;OK;66;cpFromLog;1,69;1;37;34;39;33;33;4;2;0;0;11;0;0;0
24_2.ini;com.uj.atm.common.Account;24934;OK;31;cpFromLog;3,88;1;9;9;8;7;7;1;0;0;0;12;0;0;0
24_2.ini;com.uj.atm.common.Atm;22961;OK;18;cpFromLog;0,86;1;23;16;21;12;12;2;7;0;0;12;0;0;0
24_2.ini;com.uj.atm.common.CreditCard;23243;OK;58;cpFromLog;1,49;1;37;35;39;28;28;10;1;0;0;12;0;0;0
24_2.ini;com.uj.atm.common.DummySample;22471;OK;58;cpFromLog;1,49;1;37;35;39;28;28;10;1;0;0;12;0;0;0
24_20.ini;com.uj.atm.common.Account;872;OK;9;cpFromLog;1,12;1;9;9;8;8;8;0;0;0;0;16;0;0;0
24_20.ini;com.uj.atm.common.Atm;921;OK;18;cpFromLog;0,86;1;23;18;21;15;15;1;5;0;0;16;0;0;0
24_20.ini;com.uj.atm.common.CreditCard;1192;OK;120;cpFromLog;3,08;1;37;33;39;32;32;4;3;0;0;16;0;0;0
24_20.ini;com.uj.atm.common.DummySample;402;OK;120;cpFromLog;3,08;1;37;33;39;32;32;4;3;0;0;16;0;0;0
24_21.ini;com.uj.atm.common.Account;826;OK;9;cpFromLog;1,12;1;9;9;8;8;8;0;0;0;0;6;0;0;0
24_21.ini;com.uj.atm.common.Atm;871;OK;15;cpFromLog;0,71;1;23;17;21;13;13;2;6;0;0;6;0;0;0
24_21.ini;com.uj.atm.common.CreditCard;1088;OK;60;cpFromLog;1,54;1;37;32;39;29;29;6;4;0;0;6;0;0;0
24_21.ini;com.uj.atm.common.DummySample;383;OK;60;cpFromLog;1,54;1;37;32;39;29;29;6;4;0;0;6;0;0;0
24_22.ini;com.uj.atm.common.Account;836;OK;13;cpFromLog;1,62;1;9;9;8;8;8;0;0;0;0;6;0;0;0
24_22.ini;com.uj.atm.common.Atm;933;OK;62;cpFromLog;2,95;1;23;19;21;9;9;8;4;0;0;6;0;0;0
24_22.ini;com.uj.atm.common.CreditCard;1202;OK;166;cpFromLog;4,26;1;37;35;39;33;33;4;2;0;0;6;0;0;0
24_22.ini;com.uj.atm.common.DummySample;388;OK;166;cpFromLog;4,26;1;37;35;39;33;33;4;2;0;0;6;0;0;0
24_23.ini;com.uj.atm.common.Account;874;OK;8;cpFromLog;1;1;9;9;8;6;6;2;0;0;0;3;0;0;0
24_23.ini;com.uj.atm.common.Atm;478;OK;0;cpFromLog;0;1;23;0;21;0;0;0;21;0;0;3;0;0;0
24_23.ini;com.uj.atm.common.CreditCard;433;OK;0;cpFromLog;0;1;37;0;39;0;0;0;39;0;0;3;0;0;0
24_23.ini;com.uj.atm.common.DummySample;442;OK;0;cpFromLog;0;1;37;0;39;0;0;0;39;0;0;3;0;0;0
24_25.ini;com.uj.atm.common.Account;1590;OK;18;cpFromLog;2,25;1;9;9;8;6;6;2;0;0;0;20;0;0;0
24_25.ini;com.uj.atm.common.Atm;1834;OK;44;cpFromLog;2,1;1;23;14;21;9;9;4;8;0;0;20;0;0;0
24_25.ini;com.uj.atm.common.CreditCard;2187;OK;145;cpFromLog;3,72;1;37;31;39;34;34;0;5;0;0;20;0;0;0
24_25.ini;com.uj.atm.common.DummySample;1012;OK;145;cpFromLog;3,72;1;37;31;39;34;34;0;5;0;0;20;0;0;0
24_3.ini;com.uj.atm.common.Account;826;OK;18;cpFromLog;2,25;1;9;9;8;8;8;0;0;0;0;1;0;0;0
24_3.ini;com.uj.atm.common.Atm;845;OK;13;cpFromLog;0,62;1;23;16;21;12;12;1;8;0;0;1;0;0;0
24_3.ini;com.uj.atm.common.CreditCard;1094;OK;67;cpFromLog;1,72;1;37;34;39;34;34;3;2;0;0;1;0;0;0
24_3.ini;com.uj.atm.common.DummySample;365;OK;67;cpFromLog;1,72;1;37;34;39;34;34;3;2;0;0;1;0;0;0
24_4.ini;com.uj.atm.common.Account;877;OK;33;cpFromLog;4,12;1;9;9;8;7;7;1;0;0;0;7;0;0;0
24_4.ini;com.uj.atm.common.Atm;914;OK;20;cpFromLog;0,95;1;23;18;21;15;15;1;5;0;0;7;0;0;0
24_4.ini;com.uj.atm.common.CreditCard;1180;OK;111;cpFromLog;2,85;1;37;33;39;30;30;5;4;0;0;7;0;0;0
24_4.ini;com.uj.atm.common.DummySample;405;OK;111;cpFromLog;2,85;1;37;33;39;30;30;5;4;0;0;7;0;0;0
24_5.ini;com.uj.atm.common.Account;404;OK;0;cpFromLog;0;1;9;0;8;0;0;0;8;0;0;27;0;0;0
24_5.ini;com.uj.atm.common.Atm;437;OK;0;cpFromLog;0;1;23;0;21;0;0;0;21;0;0;27;0;0;0
24_5.ini;com.uj.atm.common.CreditCard;408;OK;0;cpFromLog;0;1;37;0;39;0;0;0;39;0;0;27;0;0;0
24_5.ini;com.uj.atm.common.DummySample;373;OK;0;cpFromLog;0;1;37;0;39;0;0;0;39;0;0;27;0;0;0
24_6.ini;com.uj.atm.common.Account;861;OK;19;cpFromLog;2,38;1;9;9;8;7;7;1;0;0;0;9;0;0;0
24_6.ini;com.uj.atm.common.Atm;968;OK;17;cpFromLog;0,81;1;23;19;21;15;15;2;4;0;0;9;0;0;0
24_6.ini;com.uj.atm.common.CreditCard;1161;OK;87;cpFromLog;2,23;1;37;34;39;32;32;5;2;0;0;9;0;0;0
24_6.ini;com.uj.atm.common.DummySample;412;OK;87;cpFromLog;2,23;1;37;34;39;32;32;5;2;0;0;9;0;0;0
24_7.ini;com.uj.atm.common.Account;907;OK;18;cpFromLog;2,25;1;9;9;8;7;7;1;0;0;0;29;0;0;0
24_7.ini;com.uj.atm.common.Atm;984;OK;31;cpFromLog;1,48;1;23;19;21;15;15;2;4;0;0;29;0;0;0
24_7.ini;com.uj.atm.common.CreditCard;1209;OK;116;cpFromLog;2,97;1;37;34;39;32;32;5;2;0;0;29;0;0;0
24_7.ini;com.uj.atm.common.DummySample;403;OK;116;cpFromLog;2,97;1;37;34;39;32;32;5;2;0;0;29;0;0;0
24_8.ini;com.uj.atm.common.Account;841;OK;35;cpFromLog;4,38;1;9;9;8;6;6;2;0;0;0;0;0;0;0
24_8.ini;com.uj.atm.common.Atm;848;OK;14;cpFromLog;0,67;1;23;16;21;11;11;3;7;0;0;0;0;0;0
24_8.ini;com.uj.atm.common.CreditCard;985;OK;31;cpFromLog;0,79;1;37;26;39;20;20;5;14;0;0;0;0;0;0
24_8.ini;com.uj.atm.common.DummySample;369;OK;31;cpFromLog;0,79;1;37;26;39;20;20;5;14;0;0;0;0;0;0
24_9.ini;com.uj.atm.common.Account;818;OK;14;cpFromLog;1,75;1;9;9;8;7;7;1;0;0;0;0;0;0;0
24_9.ini;com.uj.atm.common.Atm;854;OK;14;cpFromLog;0,67;1;23;15;21;13;13;0;8;0;0;0;0;0;0
24_9.ini;com.uj.atm.common.CreditCard;1099;OK;80;cpFromLog;2,05;1;37;33;39;26;26;10;3;0;0;0;0;0;0
24_9.ini;com.uj.atm.common.DummySample;375;OK;80;cpFromLog;2,05;1;37;33;39;26;26;10;3;0;0;0;0;0;0
25.ini;com.uj.atm.common.Account;1424;OK;21;cpFromLog;2,33;1;15;15;9;9;9;0;0;0;0;0;0;0;0
25.ini;com.uj.atm.common.Atm;1586;OK;26;cpFromLog;1,62;1;17;16;16;13;13;2;1;0;0;0;0;0;0
25.ini;com.uj.atm.common.CreditCard;1722;OK;29;cpFromLog;1,53;1;43;40;19;14;14;2;3;0;0;0;0;0;0
25.ini;com.uj.atm.common.DummySample;947;OK;29;cpFromLog;1,53;1;43;40;19;14;14;2;3;0;0;0;0;0;0
25_1.ini;com.uj.atm.common.Account;850;OK;21;cpFromLog;2,33;1;15;14;9;4;4;5;0;0;0;6;0;0;0
25_1.ini;com.uj.atm.common.Atm;883;OK;16;cpFromLog;1;1;17;17;16;14;14;2;0;0;0;6;0;0;0
25_1.ini;com.uj.atm.common.CreditCard;910;OK;19;cpFromLog;1;1;43;39;19;19;19;0;0;0;0;6;0;0;0
25_1.ini;com.uj.atm.common.DummySample;382;OK;19;cpFromLog;1;1;43;39;19;19;19;0;0;0;0;6;0;0;0
25_10.ini;com.uj.atm.common.Account;857;OK;10;cpFromLog;1,11;1;15;7;9;2;2;2;5;0;0;46;0;0;0
25_10.ini;com.uj.atm.common.Atm;820;OK;2;cpFromLog;0,12;1;17;4;16;2;2;0;14;0;0;46;0;0;0
25_10.ini;com.uj.atm.common.CreditCard;831;OK;4;cpFromLog;0,21;1;43;12;19;4;4;0;15;0;0;46;0;0;0
25_10.ini;com.uj.atm.common.DummySample;420;OK;4;cpFromLog;0,21;1;43;12;19;4;4;0;15;0;0;46;0;0;0
25_11.ini;com.uj.atm.common.Account;845;OK;23;cpFromLog;2,56;1;15;13;9;6;6;3;0;0;0;6;0;0;0
25_11.ini;com.uj.atm.common.Atm;882;OK;21;cpFromLog;1,31;1;17;15;16;12;12;2;2;0;0;6;0;0;0
25_11.ini;com.uj.atm.common.CreditCard;935;OK;23;cpFromLog;1,21;1;43;36;19;16;16;2;1;0;0;6;0;0;0
25_11.ini;com.uj.atm.common.DummySample;401;OK;23;cpFromLog;1,21;1;43;36;19;16;16;2;1;0;0;6;0;0;0
